+------------------------+--------------------+--------------------+------------------------+---------------------+
|           Z            |         F          |      F deriv       |           U            |         divF        |
|  0.47450000000000003   | 10948.625307968785 | 10949.88359679403  | 1.5266527350309558e-06 |  137845.5922431165  |
|         0.4746         | 10951.142235883597 | 10952.400067882856 | 1.5263391174238676e-06 |  137820.7514901803  |
|         0.4747         | 10953.658250365053 | 10954.915624957706 | 1.5260254501322452e-06 |  137795.8711203856  |
|         0.4748         | 10956.173350251967 | 10957.430266849777 | 1.5257117332059003e-06 |   137770.951123563  |
|  0.47490000000000004   | 10958.687534367897 | 10959.943992378703 | 1.5253979666946863e-06 |  137745.99148956843 |
|  0.47500000000000003   | 10961.200801528563 | 10962.456800371081 | 1.5250841506484985e-06 |  137720.99220827624 |
|         0.4751         | 10963.713150571439 | 10964.968689656764 | 1.5247702851172735e-06 |  137695.95326958416 |
|         0.4752         | 10966.224580318752 | 10967.47965905405  | 1.5244563701509897e-06 |  137670.8746634134  |
|         0.4753         | 10968.735089584878 | 10969.989707384493 | 1.5241424057996672e-06 |  137645.75637970492 |
|  0.47540000000000004   | 10971.244677198545 | 10972.498833465497 | 1.523828392113368e-06  |  137620.5984084232  |
|  0.47550000000000003   | 10973.753341965834 | 10975.007036121415 | 1.5235143291421958e-06 |   137595.400739554  |
|         0.4756         | 10976.26108272936  | 10977.51431418353  | 1.5232002169362956e-06 |  137570.16336310704 |
|         0.4757         | 10978.767898309095 | 10980.020666475306 | 1.5228860555458543e-06 |  137544.88626911183 |
|         0.4758         | 10981.273787531973 | 10982.526091819735 | 1.5225718450210999e-06 |  137519.5694476222  |
|  0.47590000000000005   | 10983.778749217052 | 10985.030589028243 | 1.5222575854123024e-06 |  137494.21288871384 |
|  0.47600000000000003   | 10986.282782168142 | 10987.534156911826 | 1.5219432767697739e-06 |  137468.81658248283 |
|         0.4761         | 10988.785885203397 | 10990.03679430691  | 1.521628919143868e-06  |  137443.38051905006 |
|         0.4762         | 10991.288057177528 | 10992.538500042068 | 1.5213145125849794e-06 |  137417.9046885578  |
|         0.4763         | 10993.78929689298  | 10995.039272926919 | 1.5210000571435446e-06 |  137392.3890811706  |
|  0.47640000000000005   | 10996.289603166528 | 10997.539111778005 | 1.5206855528700418e-06 |  137366.8336870755  |
|  0.47650000000000003   | 10998.788974814495 | 11000.038015418833 | 1.520370999814991e-06  |  137341.23849648255 |
|         0.4766         | 11001.287410667563 | 11002.535982679854 | 1.5200563980289536e-06 |  137315.6034996233  |
|         0.4767         | 11003.784909555947 | 11005.033012372525 | 1.5197417475625321e-06 |  137289.92868675297 |
|         0.4768         | 11006.281470272372 | 11007.529103311574 | 1.5194270484663716e-06 |  137264.21404814787 |
|  0.47690000000000005   | 11008.777091653541 | 11010.02425432606  | 1.519112300791158e-06  |  137238.4595741079  |
|  0.47700000000000004   | 11011.271772520873 | 11012.518464237175 | 1.5187975045876188e-06 |  137212.66525495634 |
|         0.4771         | 11013.765511695336 | 11015.01173185083  | 1.518482659906523e-06  |  137186.83108103793 |
|         0.4772         | 11016.258307967797 |  11017.5040559873  | 1.5181677667986823e-06 |  137160.95704271944 |
|         0.4773         | 11018.750160187927 | 11019.995435477495 | 1.5178528253149484e-06 |  137135.0431303918  |
|  0.47740000000000005   | 11021.24106716787  | 11022.485869133332 | 1.5175378355062153e-06 |  137109.08933446874 |
|  0.47750000000000004   | 11023.731027719332 | 11024.975355769986 | 1.5172227974234183e-06 |  137083.09564538536 |
|         0.4776         | 11026.220040660935 | 11027.463894205846 | 1.5169077111175345e-06 |  137057.06205360036 |
|         0.4777         | 11028.708104810856 | 11029.951483269964 | 1.5165925766395823e-06 |  137030.98854959602 |
|         0.4778         | 11031.195219009012 | 11032.43812177239  | 1.516277394040621e-06  |  137004.87512387597 |
|  0.47790000000000005   | 11033.681382035578 | 11034.923808530113 | 1.5159621633717528e-06 |  136978.72176696782 |
|  0.47800000000000004   | 11036.166592744374 | 11037.40854236707  | 1.5156468846841199e-06 |  136952.52846942144 |
|         0.4781         | 11038.650849929441 | 11039.892322084477 | 1.5153315580289067e-06 |  136926.29522181037 |
|         0.4782         | 11041.134152399174 | 11042.375146501612 | 1.5150161834573396e-06 |  136900.02201473128 |
|         0.4783         | 11043.616498983743 | 11044.857014444711 | 1.5147007610206858e-06 |  136873.70883880174 |
|  0.47840000000000005   | 11046.097888505428 | 11047.337924724676 | 1.514385290770254e-06  |  136847.35568466518 |
|  0.47850000000000004   | 11048.578319763777 | 11049.817876159374 | 1.5140697727573945e-06 |  136820.96254298615 |
|         0.4786         | 11051.057791594953 | 11052.296867562474 | 1.513754207033499e-06  |  136794.5294044529  |
|         0.4787         | 11053.536302790155 | 11054.77489773977  | 1.5134385936500007e-06 |  136768.05625977728 |
|         0.4788         | 11056.013852169746 | 11057.251965518792 | 1.5131229326583747e-06 |  136741.5430996942  |
|  0.47890000000000005   | 11058.490438568455 | 11059.728069715504 | 1.5128072241101366e-06 |  136714.9899149602  |
|  0.47900000000000004   | 11060.96606078345  | 11062.20320913795  | 1.512491468056844e-06  |  136688.3966963578  |
|         0.4791         | 11063.44071763367  | 11064.677382601125 | 1.512175664550096e-06  |  136661.76343469092 |
|         0.4792         | 11065.914407930153 | 11067.150588923243 | 1.5118598136415327e-06 |  136635.09012078572 |
|         0.4793         | 11068.387130498295 | 11069.622826922041 | 1.5115439153828358e-06 |  136608.37674549452 |
|  0.47940000000000005   | 11070.858884148176 | 11072.094095407347 | 1.5112279698257283e-06 |  136581.6232996916  |
|  0.47950000000000004   | 11073.329667689377 | 11074.564393192226 | 1.5109119770219747e-06 |  136554.82977427298 |
|         0.4796         | 11075.799479938432 | 11077.03371909296  | 1.5105959370233808e-06 |  136527.99616016203 |
|         0.4797         | 11078.268319711384 | 11079.502071917932 | 1.5102798498817937e-06 |  136501.12244830077 |
|         0.4798         | 11080.736185808948 | 11081.969450486169 | 1.5099637156491022e-06 |  136474.2086296585  |
|  0.47990000000000005   | 11083.203077068458 | 11084.435853608775 | 1.5096475343772358e-06 |  136447.25469522673 |
|  0.48000000000000004   | 11085.66899227481  | 11086.901280096397 | 1.5093313061181661e-06 |  136420.26063601903 |
|         0.4801         | 11088.133930264372 | 11089.36572876287  | 1.5090150309239054e-06 |  136393.22644307528 |
|         0.4802         | 11090.59788982847  | 11091.82919841785  | 1.5086987088465078e-06 |  136366.1521074568  |
|         0.4803         | 11093.060869795081 | 11094.29168787421  | 1.5083823399380685e-06 |  136339.03762024918 |
|  0.48040000000000005   | 11095.522868961974 | 11096.75319594804  | 1.5080659242507241e-06 |  136311.88297256222 |
|  0.48050000000000004   | 11097.983886163562 | 11099.213721451233 | 1.5077494618366523e-06 |  136284.6881555282  |
|         0.4806         | 11100.443920189211 | 11101.673263198896 | 1.5074329527480722e-06 |  136257.45316030458 |
|         0.4807         | 11102.902969879775 | 11104.131819998218 | 1.5071163970372438e-06 |  136230.1779780713  |
|         0.4808         | 11105.361034008778 | 11106.589390652183 | 1.5067997947564693e-06 |  136202.8626000326  |
|  0.48090000000000005   | 11107.81811140866  | 11109.045973985556 | 1.5064831459580913e-06 |  136175.50701741662 |
|  0.48100000000000004   | 11110.274200896514 | 11111.501568804042 | 1.5061664506944939e-06 |  136148.11122147512 |
|         0.4811         | 11112.729301266656 | 11113.956173916557 | 1.5058497090181026e-06 |  136120.6752034841  |
|         0.4812         | 11115.183411342612 | 11116.409788135248 | 1.505532920981384e-06  |  136093.19895474185 |
|         0.4813         | 11117.636529925125 | 11118.862410268022 | 1.505216086636846e-06  |  136065.68246657387 |
|  0.48140000000000005   | 11120.088655829297 | 11121.314039122315 | 1.5048992060370379e-06 |  136038.12573032625 |
|  0.48150000000000004   | 11122.53978785487  | 11123.764673512473 |  1.50458227923455e-06  |  136010.5287373712  |
|  0.48160000000000003   | 11124.989924830812 | 11126.214312244922 | 1.5042653062820136e-06 |  135982.89147910345 |
|         0.4817         | 11127.439065540992 | 11128.662954129293 | 1.503948287232102e-06  |  135955.21394694294 |
|         0.4818         | 11129.887208820815 | 11131.110597978439 | 1.5036312221375286e-06 |  135927.49613233263 |
|  0.48190000000000005   | 11132.33435346058  | 11133.557242600986 | 1.5033141110510489e-06 |  135899.7380267407  |
|  0.48200000000000004   | 11134.780498287244 | 11136.002886812494 | 1.5029969540254589e-06 |  135871.93962165894 |
|  0.48210000000000003   | 11137.225642104959 | 11138.447529409428 | 1.5026797511135958e-06 |  135844.10090860393 |
|         0.4822         | 11139.669783702508 | 11140.891169198901 | 1.5023625023683386e-06 |  135816.22187911495 |
|         0.4823         | 11142.112921905336 | 11143.333804994954 | 1.502045207842607e-06  |  135788.3025247566  |
|         0.4824         | 11144.555055516079 | 11145.77543560369  | 1.5017278675893619e-06 |  135760.34283711688 |
|  0.48250000000000004   | 11146.996183344298 | 11148.216059834407 | 1.5014104816616053e-06 |   135732.34280781   |
|  0.48260000000000003   | 11149.43630419904  | 11150.655676503337 | 1.5010930501123804e-06 |  135704.3024284733  |
|         0.4827         | 11151.875416903726 | 11153.094284407623 | 1.500775572994771e-06  |  135676.22169076704 |
|         0.4828         | 11154.313520229201 | 11155.531882355033 | 1.5004580503619028e-06 |  135648.1005863782  |
|         0.4829         | 11156.750613020176 | 11157.968469160272 | 1.500140482266942e-06  |  135619.93910701692 |
|  0.48300000000000004   | 11159.186694061338 | 11160.404043622651 | 1.499822868763096e-06  |  135591.73724441804 |
|  0.48310000000000003   | 11161.621762166626 | 11162.838604544691 | 1.4995052099036134e-06 |  135563.4949903406  |
|         0.4832         | 11164.055816127136 | 11165.272150735826 | 1.4991875057417843e-06 |  135535.21233656956 |
|         0.4833         | 11166.488854770649 | 11167.704681008701 | 1.498869756330939e-06  |  135506.8892749125  |
|         0.4834         | 11168.920876894676 | 11170.136194171737 | 1.4985519617244495e-06 |  135478.52579720205 |
|  0.48350000000000004   | 11171.35188131854  | 11172.566689036554 | 1.498234121975728e-06  |  135450.12189529577 |
|  0.48360000000000003   | 11173.781866846155 | 11174.996164406797 | 1.4979162371382282e-06 |  135421.67756107615 |
|         0.4837         | 11176.210832280913 | 11177.424619074443 | 1.4975983072654444e-06 |   135393.192786451  |
|         0.4838         | 11178.638776403359 | 11179.852051849552 | 1.4972803324109131e-06 |  135364.66756334994 |
|         0.4839         | 11181.065698053077 | 11182.278461549107 | 1.4969623126282106e-06 |  135336.10188373056 |
|  0.48400000000000004   | 11183.49159602445  | 11184.703846967242 | 1.4966442479709544e-06 |  135307.49573957335 |
|  0.48410000000000003   | 11185.91646911135  | 11187.12820691617  | 1.4963261384928035e-06 |  135278.84912288407 |
|         0.4842         | 11188.340316144344 | 11189.551540200144 | 1.496007984247457e-06  |  135250.16202569395 |
|         0.4843         | 11190.763135901369 | 11191.973845611727 | 1.4956897852886557e-06 |  135221.43444005796 |
|         0.4844         | 11193.184927189608 | 11194.39512195784  | 1.4953715416701815e-06 |  135192.66635805563 |
|  0.48450000000000004   | 11195.605688815718 | 11196.815368056048 | 1.4950532534458568e-06 |  135163.85777179265 |
|  0.48460000000000003   | 11198.025419608188 | 11199.234582697334 | 1.4947349206695445e-06 |  135135.00867340007 |
|         0.4847         | 11200.444118320485 | 11201.652764687044 | 1.4944165433951498e-06 |  135106.1190550323  |
|         0.4848         | 11202.86178380983  | 11204.069912844892 | 1.4940981216766172e-06 |  135077.1889088694  |
|         0.4849         | 11205.278414858436 | 11206.486025960276 | 1.4937796555679328e-06 |  135048.21822711648 |
|  0.48500000000000004   | 11207.694010262883 | 11208.901102848127 | 1.4934611451231238e-06 |  135019.20700200327 |
|  0.48510000000000003   | 11210.108568856453 | 11211.315142307953 | 1.4931425903962573e-06 |  134990.15522578545 |
|         0.4852         | 11212.52208940487  | 11213.72814312754  | 1.4928239914414425e-06 |  134961.06289074404 |
|         0.4853         | 11214.934570718002 | 11216.140104116505 | 1.492505348312829e-06  |  134931.92998918414 |
|         0.4854         |  11217.3460116052  | 11218.551024080207 | 1.4921866610646073e-06 |  134902.75651343635 |
|  0.48550000000000004   | 11219.756410867838 | 11220.960901834655 | 1.4918679297510087e-06 |  134873.54245585573 |
|  0.48560000000000003   | 11222.165767336555 | 11223.369736184131 | 1.4915491544263045e-06 |  134844.28780882558 |
|         0.4857         | 11224.574079789283 | 11225.777525913756 | 1.4912303351448075e-06 |  134814.99256475075 |
|         0.4858         | 11226.981347018329 | 11228.18426982302  | 1.4909114719608716e-06 |   134785.656716064  |
|         0.4859         | 11229.387567830358 | 11230.589966725778 | 1.4905925649288914e-06 |  134756.2802552215  |
|  0.48600000000000004   | 11231.792741046427 | 11232.994615420452 | 1.4902736141033015e-06 |  134726.86317470664 |
|  0.48610000000000003   | 11234.196865442309 | 11235.398214712366 | 1.4899546195385784e-06 |  134697.4054670258  |
|         0.4862         | 11236.599939852891 | 11237.800763406309 | 1.4896355812892381e-06 |  134667.90712471455 |
|         0.4863         | 11239.001963052862 | 11240.202260299082 | 1.4893164994098383e-06 |  134638.3681403296  |
|         0.4864         | 11241.402933861122 | 11242.602704194376 | 1.4889973739549767e-06 |  134608.78850645648 |
|  0.48650000000000004   | 11243.802851066182 | 11245.002093895371 | 1.4886782049792922e-06 |  134579.16821570488 |
|  0.48660000000000003   | 11246.201713485862 | 11247.400428197227 | 1.4883589925374641e-06 |  134549.50726070954 |
|         0.4867         | 11248.599519892667 | 11249.797705887086 | 1.488039736684213e-06  |  134519.8056341319  |
|         0.4868         | 11250.996269088397 | 11252.193925777687 | 1.4877204374743002e-06 |  134490.06332865835 |
|         0.4869         | 11253.391959896697 | 11254.589086673728 | 1.487401094962527e-06  |   134460.280337001  |
|  0.48700000000000004   | 11255.786591103353 | 11256.983187383128 | 1.487081709203736e-06  |  134430.45665189726 |
|  0.48710000000000003   | 11258.180161538383 | 11259.376226702032 | 1.4867622802528091e-06 |  134400.59226611175 |
|         0.4872         | 11260.572669964084 | 11261.768203414864 | 1.4864428081646705e-06 |  134370.68717243322 |
|         0.4873         | 11262.964115186987 | 11264.159116335339 | 1.4861232929942846e-06 |  134340.7413636767  |
|         0.4874         | 11265.354496028003 | 11266.54896426169  | 1.4858037347966557e-06 |  134310.75483268383 |
|  0.48750000000000004   |  11267.7438112627  | 11268.937745991621 | 1.4854841336268295e-06 |  134280.72757231988 |
|  0.48760000000000003   | 11270.13205971089  | 11271.325460333459 | 1.4851644895398918e-06 |  134250.65957547823 |
|         0.4877         | 11272.519240169433 | 11273.712106083793 | 1.484844802590969e-06  |  134220.55083507788 |
|         0.4878         | 11274.90535143464  | 11276.097682038651 | 1.484525072835228e-06  |  134190.4013440627  |
|         0.4879         | 11277.290392302259 | 11278.482186997237 | 1.4842053003278768e-06 |  134160.21109540312 |
|  0.48800000000000004   | 11279.674361574956 | 11280.86561975448  | 1.4838854851241632e-06 |  134129.98008209546 |
|  0.48810000000000003   |  11282.0572580399  | 11283.247979115931 | 1.4835656272793765e-06 |  134099.70829716246 |
|         0.4882         | 11284.439080521055 | 11285.629263879142 | 1.4832457268488453e-06 |  134069.3957336518  |
|         0.4883         | 11286.819827789535 | 11288.009472837348 | 1.4829257838879398e-06 |  134039.04238463886 |
|         0.4884         | 11289.199498660711 | 11290.38860480191  | 1.4826057984520702e-06 |  134008.6482432237  |
|  0.48850000000000005   | 11291.578091941936 | 11292.766658568702 | 1.4822857705966869e-06 |  133978.21330253314 |
|  0.48860000000000003   | 11293.955606417583 | 11295.143632925538 | 1.481965700377281e-06  |  133947.7375557209  |
|         0.4887         | 11296.332040878933 | 11297.51952666716  | 1.4816455878493845e-06 |  133917.22099596518 |
|         0.4888         | 11298.707394124174 | 11299.894338598948 | 1.4813254330685698e-06 |  133886.6636164717  |
|         0.4889         | 11301.081664965883 | 11302.268067518251 | 1.4810052360904492e-06 |  133856.06541047237 |
|  0.48900000000000005   | 11303.45485218618  | 11304.64071222559  | 1.480684996970676e-06  |  133825.42637122417 |
|  0.48910000000000003   | 11305.826954603985 | 11307.012271517176 | 1.480364715764943e-06  |  133794.74649201284 |
|         0.4892         | 11308.197970992807 | 11309.382744196142 | 1.4800443925289847e-06 |  133764.02576614814 |
|         0.4893         | 11310.567900185393 | 11311.752129057568 | 1.4797240273185744e-06 |  133733.26418696705 |
|         0.4894         | 11312.936740939163 | 11314.120424892237 | 1.4794036201895272e-06 |  133702.4617478338  |
|  0.48950000000000005   | 11315.304492078258 | 11316.487630505308 | 1.4790831711976977e-06 |  133671.61844213735 |
|  0.48960000000000004   | 11317.671152388857 | 11318.853744693899 | 1.4787626803989812e-06 |  133640.73426329467 |
|         0.4897         | 11320.036720679014 | 11321.218766250813 | 1.478442147849313e-06  |  133609.80920474854 |
|         0.4898         | 11322.401195726288 | 11323.582693972026 | 1.4781215736046692e-06 |  133578.84325996888 |
|         0.4899         | 11324.764576345067 | 11325.945526649202 | 1.4778009577210658e-06 |  133547.83642245134 |
|  0.49000000000000005   | 11327.126861304288 | 11328.30726308465  |  1.47748030025456e-06  |  133516.78868571823 |
|  0.49010000000000004   | 11329.488049439631 | 11330.667902083833 | 1.477159601261248e-06  |  133485.7000433199  |
|         0.4902         | 11331.848139526359 | 11333.027442432958 | 1.4768388607972667e-06 |  133454.5704888315  |
|         0.4903         | 11334.20713036161  | 11335.385882928877 | 1.4765180789187937e-06 |  133423.40001585588 |
|         0.4904         | 11336.565020741937 | 11337.743222364099 | 1.4761972556820464e-06 |  133392.18861802324 |
|  0.49050000000000005   | 11338.92180945584  | 11340.099459538073 | 1.475876391143283e-06  |  133360.93628898796 |
|  0.49060000000000004   | 11341.277495313674 | 11342.454593242155 | 1.4755554853588011e-06 |  133329.64302243482 |
|         0.4907         | 11343.632077087821 | 11344.808622274622 | 1.4752345383849396e-06 |  133298.30881207262 |
|         0.4908         | 11345.985553602455 | 11347.161545436911 | 1.4749135502780766e-06 |  133266.93365163848 |
|         0.4909         | 11348.337923636269 | 11349.51336151865  | 1.4745925210946306e-06 |  133235.5175348962  |
|  0.49100000000000005   | 11350.68918598982  | 11351.864069320109 | 1.4742714508910607e-06 |  133204.06045563606 |
|  0.49110000000000004   | 11353.039339463105 | 11354.213667633505 | 1.4739503397238654e-06 |  133172.56240767497 |
|         0.4912         | 11355.388382840545 | 11356.562155250449 | 1.4736291876495841e-06 |  133141.02338485798 |
|         0.4913         | 11357.736314920956 | 11358.909530973217 | 1.473307994724796e-06  |  133109.44338105613 |
|         0.4914         | 11360.083134510061 | 11361.255793599741 | 1.4729867610061203e-06 |  133077.8223901683  |
|  0.49150000000000005   | 11362.428840398015 | 11363.600941919893 | 1.4726654865502161e-06 |  133046.1604061206  |
|  0.49160000000000004   | 11364.773431374393 | 11365.944974722948 | 1.4723441714137831e-06 |  133014.45742286427 |
|         0.4917         | 11367.116906228179 | 11368.287890805086 | 1.472022815653561e-06  |  132982.7134343802  |
|         0.4918         | 11369.459263762737 | 11370.629688961888 | 1.4717014193263294e-06 |  132950.9284346755  |
|         0.4919         | 11371.80050276588  | 11372.970367984615 | 1.471379982488908e-06  |  132919.10241778384 |
|  0.49200000000000005   | 11374.140622032315 | 11375.309926675172 | 1.471058505198157e-06  |  132887.23537776677 |
|  0.49210000000000004   | 11376.479620371134 | 11377.648363827371 | 1.4707369875109754e-06 |  132855.32730871232 |
|         0.4922         | 11378.817496560872 | 11379.985678226942 | 1.4704154294843033e-06 |  132823.37820473823 |
|         0.4923         | 11381.154249394462 | 11382.321868670266 | 1.4700938311751205e-06 |  132791.38805998684 |
|         0.4924         | 11383.489877671725 | 11384.656933960618 | 1.469772192640447e-06  |  132759.35686862926 |
|  0.49250000000000005   | 11385.824380199403 | 11386.990872889453 | 1.4694505139373417e-06 |   132727.284624862  |
|  0.49260000000000004   | 11388.157755753642 | 11389.32368424386  | 1.4691287951229047e-06 |  132695.17132291268 |
|         0.4927         | 11390.490003132487 | 11391.655366821584 | 1.4688070362542754e-06 |  132663.01695703337 |
|         0.4928         | 11392.821121133387 | 11393.985919412282 | 1.4684852373886332e-06 |   132630.821521504  |
|         0.4929         | 11395.151108538192 | 11396.315340816242 | 1.4681633985831978e-06 |  132598.58501063407 |
|  0.49300000000000005   | 11397.479964165648 | 11398.643629829425 | 1.467841519895228e-06  |  132566.30741875758 |
|  0.49310000000000004   | 11399.807686788909 | 11400.970785235924 | 1.4675196013820229e-06 |  132533.98874023886 |
|         0.4932         | 11402.13427520303  | 11403.296805823004 | 1.4671976431009216e-06 |  132501.62896946713 |
|         0.4933         | 11404.45972818746  | 11405.621690388545 | 1.4668756451093034e-06 |   132469.228100862  |
|         0.4934         | 11406.784044558533 | 11407.945437729844 | 1.4665536074645868e-06 |  132436.78612886922 |
|  0.49350000000000005   | 11409.107223094496 | 11410.26804663609  | 1.4662315302242304e-06 |  132404.3030479622  |
|  0.49360000000000004   | 11411.429262595491 | 11412.58951590713  | 1.4659094134457326e-06 |  132371.7788526428  |
|         0.4937         | 11413.75016186105  | 11414.909844342183 | 1.4655872571866313e-06 |  132339.21353743976 |
|         0.4938         | 11416.069919690099 | 11417.22903072112  | 1.4652650615045038e-06 |  132306.60709691167 |
|         0.4939         | 11418.38853484345  | 11419.547073838221 | 1.4649428264569684e-06 |  132273.95952564108 |
|  0.49400000000000005   | 11420.706006148836 | 11421.863972483377 | 1.464620552101682e-06  |  132241.27081824222 |
|  0.49410000000000004   | 11423.022332358327 | 11424.179725449647 | 1.4642982384963423e-06 |  132208.54096935503 |
|  0.49420000000000003   | 11425.337512305952 | 11426.494331544474 | 1.4639758856986857e-06 |  132175.7699736492  |
|         0.4943         | 11427.651544772583 | 11428.807789540926 | 1.4636534937664884e-06 |  132142.95782581996 |
|         0.4944         | 11429.964428523472 | 11431.120098230216 | 1.4633310627575673e-06 |  132110.10452059295 |
|  0.49450000000000005   | 11432.276162375802 | 11433.431256421716 | 1.463008592729778e-06  |  132077.21005272024 |
|  0.49460000000000004   | 11434.586745131133 | 11435.741262897916 | 1.4626860837410158e-06 |  132044.27441698144 |
|  0.49470000000000003   | 11436.896175552873 | 11438.05011644818  | 1.4623635358492161e-06 |  132011.29760818672 |
|         0.4948         | 11439.20445245636  | 11440.357815865029 | 1.4620409491123536e-06 |  131978.27962117182 |
|         0.4949         | 11441.51157461128  | 11442.664359936602 | 1.4617183235884429e-06 |   131945.220450802  |
|  0.49500000000000005   | 11443.817540824237 | 11444.969747454172 | 1.461395659335538e-06  |  131912.12009197043 |
|  0.49510000000000004   | 11446.122349871177 | 11447.273977219675 | 1.461072956411733e-06  |  131878.97853959855 |
|  0.49520000000000003   | 11448.426000580013 | 11449.577048023151 | 1.4607502148751602e-06 |  131845.79578863538 |
|         0.4953         | 11450.72849170292  | 11451.878958646512 | 1.460427434783993e-06  |  131812.57183405897 |
|         0.4954         | 11453.029822051538 | 11454.179707897334 | 1.4601046161964433e-06 |  131779.3066708754  |
|         0.4955         | 11455.329990429394 | 11456.479294560053 | 1.4597817591707625e-06 |  131746.00029411938 |
|  0.49560000000000004   | 11457.628995601815 | 11458.777717410947 | 1.459458863765242e-06  |  131712.65269885346 |
|  0.49570000000000003   | 11459.926836356044 | 11461.074975251979 | 1.4591359300382133e-06 |  131679.26388016905 |
|         0.4958         | 11462.223511508757 | 11463.37106687321  | 1.458812958048046e-06  |  131645.8338331857  |
|         0.4959         | 11464.519019823401 | 11465.665991060325 | 1.4584899478531502e-06 |  131612.3625530512  |
|         0.496          |  11466.8133601079  | 11467.95974662093  | 1.458166899511975e-06  |  131578.85003494206 |
|  0.49610000000000004   | 11469.106531169544 | 11470.25233233569  | 1.4578438130830086e-06 |  131545.29627406388 |
|  0.49620000000000003   | 11471.398531762374 | 11472.543746992167 | 1.4575206886247794e-06 |   131511.70126565   |
|         0.4963         | 11473.689360707465 | 11474.83398939233  | 1.4571975261958545e-06 |  131478.06500496273 |
|         0.4964         | 11475.979016787676 | 11477.123058318715 | 1.4568743258548404e-06 |  131444.38748729296 |
|         0.4965         | 11478.267498785235 | 11479.410952560744 | 1.4565510876603834e-06 |  131410.66870795988 |
|  0.49660000000000004   | 11480.554805496758 | 11481.69767091474  | 1.456227811671169e-06  |  131376.9086623125  |
|  0.49670000000000003   | 11482.84093571826  | 11483.983212168872 | 1.4559044979459215e-06 |  131343.1073457269  |
|         0.4968         | 11485.125888230064 | 11486.267575103137 | 1.4555811465434054e-06 |  131309.26475360847 |
|         0.4969         | 11487.409661811858 | 11488.550758508192 | 1.4552577575224243e-06 |  131275.3808813927  |
|         0.497          | 11489.69225526526  | 11490.832761192865 | 1.454934330941821e-06  |  131241.45572454183 |
|  0.49710000000000004   | 11491.973667406308 | 11493.113581942785 | 1.4546108668604769e-06 |  131207.48927854828 |
|  0.49720000000000003   | 11494.25389699021  | 11495.393219527889 | 1.4542873653373133e-06 |  131173.4815389326  |
|         0.4973         | 11496.532942801638 | 11497.671672755085 | 1.4539638264312912e-06 |  131139.4325012454  |
|         0.4974         | 11498.810803669761 | 11499.948940419381 | 1.4536402502014097e-06 |  131105.34216106424 |
|         0.4975         | 11501.087478355392 | 11502.225021300079 | 1.4533166367067077e-06 |  131071.21051399822 |
|  0.49760000000000004   | 11503.362965656333 | 11504.499914190896 | 1.4529929860062632e-06 |  131037.03755568263 |
|  0.49770000000000003   | 11505.63726436222  | 11506.773617884906 | 1.4526692981591936e-06 |  131002.8232817841  |
|         0.4978         | 11507.910373269564 | 11509.046131167017 | 1.4523455732246548e-06 |  130968.56768799703 |
|         0.4979         | 11510.182291151663 | 11511.317452829013 | 1.4520218112618427e-06 |  130934.27077004524 |
|         0.498          | 11512.453016818798 | 11513.587581654514 | 1.4516980123299915e-06 |  130899.93252368209 |
|  0.49810000000000004   | 11514.722549027918 | 11515.856516434025 | 1.4513741764883756e-06 |  130865.55294468871 |
|  0.49820000000000003   | 11516.990886603084 | 11518.124255968687 | 1.4510503037963073e-06 |  130831.13202887712 |
|         0.4983         | 11519.258028322527 | 11520.390799036415 | 1.4507263943131385e-06 |  130796.66977208825 |
|         0.4984         | 11521.523972963838 | 11522.656144429531 | 1.4504024480982604e-06 |  130762.16617019166 |
|         0.4985         | 11523.78871933408  | 11524.920290943488 | 1.4500784652111026e-06 |  130727.62121908514 |
|  0.49860000000000004   | 11526.052266217077 | 11527.18323736931  | 1.4497544457111342e-06 |  130693.03491469835 |
|  0.49870000000000003   | 11528.314612411063 | 11529.444982489838 | 1.4494303896578628e-06 |  130658.40725298863 |
|         0.4988         | 11530.575756683489 | 11531.705525091036 | 1.4491062971108356e-06 |  130623.73822994268 |
|         0.4989         | 11532.835697838826 | 11533.964863969504 | 1.4487821681296385e-06 |  130589.02784157747 |
|         0.499          | 11535.094434665813 | 11536.222997909901 | 1.4484580027738962e-06 |  130554.27608393824 |
|  0.49910000000000004   | 11537.351965945014 | 11538.479925703761 | 1.4481338011032726e-06 |  130519.48295310156 |
|  0.49920000000000003   | 11539.608290478944 | 11540.73564614196  | 1.4478095631774703e-06 |  130484.64844517094 |
|         0.4993         | 11541.86340704684  | 11542.990158014723 | 1.447485289056231e-06  |  130449.77255628124 |
|         0.4994         | 11544.11731444991  | 11545.243460107853 | 1.4471609787993346e-06 |  130414.85528259623 |
|         0.4995         | 11546.37001145855  | 11547.495551210259 | 1.446836632466601e-06  |  130379.89662030994 |
|  0.49960000000000004   | 11548.62149688018  | 11549.746430121491 | 1.446512250117888e-06  |  130344.89656564473 |
|  0.49970000000000003   | 11550.871769506499 | 11551.996095617842 | 1.4461878318130922e-06 |  130309.85511485433 |
|         0.4998         | 11553.120828098368 | 11554.244546478694 | 1.4458633776121499e-06 |  130274.77226422048 |
|         0.4999         | 11555.368671453702 | 11556.491781501622 | 1.445538887575036e-06  |  130239.64801005549 |
|          0.5           | 11557.615298369745 | 11558.737799491093 | 1.4452143617617637e-06 |  130204.48234870157 |
